id,image,img_path,seg_path,label
ISIC_0014929,ISIC_0014929_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014929.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014929_segmentation.png,1
ISIC_0014930,ISIC_0014930_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014930.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014930_segmentation.png,1
ISIC_0014931,ISIC_0014931_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014931.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014931_segmentation.png,2
ISIC_0014932,ISIC_0014932_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014932.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014932_segmentation.png,2
ISIC_0014933,ISIC_0014933_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014933.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014933_segmentation.png,1
ISIC_0014936,ISIC_0014936_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014936.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014936_segmentation.png,1
ISIC_0014937,ISIC_0014937_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014937.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014937_segmentation.png,1
ISIC_0014938,ISIC_0014938_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014938.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014938_segmentation.png,1
ISIC_0014940,ISIC_0014940_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014940.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014940_segmentation.png,1
ISIC_0014941,ISIC_0014941_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014941.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014941_segmentation.png,1
ISIC_0014942,ISIC_0014942_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014942.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014942_segmentation.png,1
ISIC_0014943,ISIC_0014943_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014943.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014943_segmentation.png,1
ISIC_0014944,ISIC_0014944_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014944.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014944_segmentation.png,1
ISIC_0014945,ISIC_0014945_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014945.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014945_segmentation.png,1
ISIC_0014946,ISIC_0014946_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014946.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014946_segmentation.png,2
ISIC_0014947,ISIC_0014947_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014947.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014947_segmentation.png,1
ISIC_0014948,ISIC_0014948_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014948.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014948_segmentation.png,1
ISIC_0014949,ISIC_0014949_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014949.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014949_segmentation.png,1
ISIC_0014951,ISIC_0014951_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014951.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014951_segmentation.png,2
ISIC_0014952,ISIC_0014952_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014952.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014952_segmentation.png,1
ISIC_0014955,ISIC_0014955_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014955.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014955_segmentation.png,1
ISIC_0014956,ISIC_0014956_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014956.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014956_segmentation.png,1
ISIC_0014957,ISIC_0014957_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014957.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014957_segmentation.png,1
ISIC_0014958,ISIC_0014958_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014958.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014958_segmentation.png,1
ISIC_0014961,ISIC_0014961_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014961.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014961_segmentation.png,1
ISIC_0014962,ISIC_0014962_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014962.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014962_segmentation.png,1
ISIC_0014963,ISIC_0014963_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014963.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014963_segmentation.png,2
ISIC_0014964,ISIC_0014964_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014964.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014964_segmentation.png,1
ISIC_0014966,ISIC_0014966_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014966.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014966_segmentation.png,1
ISIC_0014968,ISIC_0014968_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014968.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014968_segmentation.png,1
ISIC_0014969,ISIC_0014969_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014969.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014969_segmentation.png,1
ISIC_0014973,ISIC_0014973_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014973.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014973_segmentation.png,1
ISIC_0014974,ISIC_0014974_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014974.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014974_segmentation.png,1
ISIC_0014975,ISIC_0014975_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014975.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014975_segmentation.png,2
ISIC_0014979,ISIC_0014979_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014979.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014979_segmentation.png,2
ISIC_0014982,ISIC_0014982_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014982.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014982_segmentation.png,2
ISIC_0014983,ISIC_0014983_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014983.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014983_segmentation.png,2
ISIC_0014985,ISIC_0014985_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014985.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014985_segmentation.png,2
ISIC_0014987,ISIC_0014987_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014987.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014987_segmentation.png,2
ISIC_0014989,ISIC_0014989_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014989.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014989_segmentation.png,1
ISIC_0014992,ISIC_0014992_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014992.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014992_segmentation.png,1
ISIC_0014994,ISIC_0014994_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014994.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014994_segmentation.png,1
ISIC_0014998,ISIC_0014998_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0014998.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0014998_segmentation.png,1
ISIC_0015002,ISIC_0015002_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015002.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015002_segmentation.png,1
ISIC_0015003,ISIC_0015003_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015003.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015003_segmentation.png,1
ISIC_0015005,ISIC_0015005_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015005.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015005_segmentation.png,2
ISIC_0015007,ISIC_0015007_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015007.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015007_segmentation.png,1
ISIC_0015008,ISIC_0015008_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015008.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015008_segmentation.png,1
ISIC_0015009,ISIC_0015009_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015009.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015009_segmentation.png,1
ISIC_0015011,ISIC_0015011_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015011.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015011_segmentation.png,1
ISIC_0015013,ISIC_0015013_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015013.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015013_segmentation.png,1
ISIC_0015015,ISIC_0015015_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015015.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015015_segmentation.png,1
ISIC_0015016,ISIC_0015016_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015016.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015016_segmentation.png,1
ISIC_0015018,ISIC_0015018_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015018.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015018_segmentation.png,1
ISIC_0015019,ISIC_0015019_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015019.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015019_segmentation.png,1
ISIC_0015020,ISIC_0015020_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015020.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015020_segmentation.png,1
ISIC_0015021,ISIC_0015021_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015021.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015021_segmentation.png,1
ISIC_0015023,ISIC_0015023_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015023.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015023_segmentation.png,1
ISIC_0015026,ISIC_0015026_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015026.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015026_segmentation.png,1
ISIC_0015030,ISIC_0015030_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015030.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015030_segmentation.png,1
ISIC_0015031,ISIC_0015031_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015031.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015031_segmentation.png,1
ISIC_0015032,ISIC_0015032_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015032.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015032_segmentation.png,3
ISIC_0015034,ISIC_0015034_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015034.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015034_segmentation.png,1
ISIC_0015035,ISIC_0015035_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015035.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015035_segmentation.png,1
ISIC_0015037,ISIC_0015037_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015037.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015037_segmentation.png,1
ISIC_0015040,ISIC_0015040_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015040.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015040_segmentation.png,1
ISIC_0015041,ISIC_0015041_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015041.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015041_segmentation.png,2
ISIC_0015043,ISIC_0015043_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015043.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015043_segmentation.png,1
ISIC_0015044,ISIC_0015044_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015044.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015044_segmentation.png,3
ISIC_0015046,ISIC_0015046_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015046.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015046_segmentation.png,2
ISIC_0015050,ISIC_0015050_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015050.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015050_segmentation.png,2
ISIC_0015051,ISIC_0015051_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015051.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015051_segmentation.png,1
ISIC_0015056,ISIC_0015056_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015056.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015056_segmentation.png,1
ISIC_0015057,ISIC_0015057_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015057.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015057_segmentation.png,1
ISIC_0015060,ISIC_0015060_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015060.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015060_segmentation.png,1
ISIC_0015062,ISIC_0015062_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015062.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015062_segmentation.png,3
ISIC_0015064,ISIC_0015064_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015064.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015064_segmentation.png,1
ISIC_0015071,ISIC_0015071_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015071.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015071_segmentation.png,2
ISIC_0015078,ISIC_0015078_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015078.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015078_segmentation.png,1
ISIC_0015079,ISIC_0015079_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015079.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015079_segmentation.png,2
ISIC_0015082,ISIC_0015082_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015082.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015082_segmentation.png,2
ISIC_0015089,ISIC_0015089_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015089.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015089_segmentation.png,1
ISIC_0015102,ISIC_0015102_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015102.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015102_segmentation.png,1
ISIC_0015108,ISIC_0015108_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015108.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015108_segmentation.png,3
ISIC_0015109,ISIC_0015109_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015109.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015109_segmentation.png,2
ISIC_0015110,ISIC_0015110_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015110.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015110_segmentation.png,2
ISIC_0015113,ISIC_0015113_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015113.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015113_segmentation.png,3
ISIC_0015115,ISIC_0015115_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015115.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015115_segmentation.png,2
ISIC_0015118,ISIC_0015118_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015118.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015118_segmentation.png,1
ISIC_0015124,ISIC_0015124_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015124.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015124_segmentation.png,2
ISIC_0015125,ISIC_0015125_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015125.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015125_segmentation.png,1
ISIC_0015127,ISIC_0015127_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015127.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015127_segmentation.png,2
ISIC_0015129,ISIC_0015129_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015129.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015129_segmentation.png,1
ISIC_0015130,ISIC_0015130_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015130.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015130_segmentation.png,1
ISIC_0015132,ISIC_0015132_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015132.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015132_segmentation.png,2
ISIC_0015133,ISIC_0015133_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015133.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015133_segmentation.png,2
ISIC_0015136,ISIC_0015136_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015136.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015136_segmentation.png,2
ISIC_0015139,ISIC_0015139_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015139.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015139_segmentation.png,1
ISIC_0015140,ISIC_0015140_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015140.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015140_segmentation.png,1
ISIC_0015142,ISIC_0015142_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015142.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015142_segmentation.png,2
ISIC_0015144,ISIC_0015144_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015144.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015144_segmentation.png,1
ISIC_0015146,ISIC_0015146_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015146.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015146_segmentation.png,1
ISIC_0015149,ISIC_0015149_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015149.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015149_segmentation.png,1
ISIC_0015150,ISIC_0015150_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015150.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015150_segmentation.png,1
ISIC_0015152,ISIC_0015152_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015152.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015152_segmentation.png,1
ISIC_0015153,ISIC_0015153_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015153.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015153_segmentation.png,3
ISIC_0015155,ISIC_0015155_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015155.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015155_segmentation.png,1
ISIC_0015156,ISIC_0015156_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015156.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015156_segmentation.png,2
ISIC_0015157,ISIC_0015157_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015157.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015157_segmentation.png,1
ISIC_0015158,ISIC_0015158_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015158.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015158_segmentation.png,3
ISIC_0015160,ISIC_0015160_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015160.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015160_segmentation.png,1
ISIC_0015161,ISIC_0015161_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015161.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015161_segmentation.png,1
ISIC_0015163,ISIC_0015163_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015163.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015163_segmentation.png,2
ISIC_0015166,ISIC_0015166_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015166.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015166_segmentation.png,2
ISIC_0015167,ISIC_0015167_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015167.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015167_segmentation.png,2
ISIC_0015170,ISIC_0015170_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015170.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015170_segmentation.png,3
ISIC_0015171,ISIC_0015171_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015171.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015171_segmentation.png,1
ISIC_0015173,ISIC_0015173_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015173.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015173_segmentation.png,1
ISIC_0015174,ISIC_0015174_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015174.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015174_segmentation.png,1
ISIC_0015175,ISIC_0015175_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015175.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015175_segmentation.png,1
ISIC_0015176,ISIC_0015176_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015176.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015176_segmentation.png,1
ISIC_0015179,ISIC_0015179_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015179.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015179_segmentation.png,1
ISIC_0015180,ISIC_0015180_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015180.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015180_segmentation.png,2
ISIC_0015184,ISIC_0015184_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015184.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015184_segmentation.png,1
ISIC_0015185,ISIC_0015185_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015185.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015185_segmentation.png,2
ISIC_0015189,ISIC_0015189_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015189.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015189_segmentation.png,2
ISIC_0015190,ISIC_0015190_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015190.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015190_segmentation.png,2
ISIC_0015193,ISIC_0015193_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015193.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015193_segmentation.png,2
ISIC_0015200,ISIC_0015200_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0015200.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0015200_segmentation.png,2
